Timestamp,Head_Pitch,Head_Yaw,Head_Roll,Head_X,Head_Y,Head_Z,Controller_Pitch,Controller_Yaw,Controller_Roll,Controller_X,Controller_Y,Controller_Z,Codice,Utente
161.1362,18.7,32.1,0.5,0.0,1.6,0.2,66.6,184.1,70.1,0.1,1.1,0.3,23522,1
161.1758,18.3,36.5,1.0,0.0,1.6,0.2,66.6,187.1,69.9,0.1,1.1,0.3,23522,1
161.2194,18.3,40.3,1.5,0.0,1.6,0.2,66.0,191.0,70.2,0.1,1.1,0.3,23522,1
161.2616,17.4,43.5,1.5,0.0,1.6,0.2,65.4,195.4,71.6,0.1,1.1,0.3,23522,1
161.3038,17.0,46.0,1.3,0.0,1.6,0.2,65.9,197.4,71.7,0.1,1.1,0.3,23522,1
161.3441,17.5,48.5,1.4,0.0,1.6,0.2,65.6,197.6,69.7,0.1,1.1,0.2,23522,1
161.3855,17.8,50.6,1.7,0.0,1.6,0.2,65.2,200.0,69.7,0.1,1.1,0.2,23522,1
161.4252,18.2,53.3,1.6,0.0,1.6,0.2,65.1,203.7,70.2,0.1,1.1,0.2,23522,1
161.4799,18.2,55.8,1.5,0.0,1.6,0.2,65.2,209.1,72.8,0.1,1.1,0.2,23522,1
161.5339,17.8,57.6,1.5,0.0,1.6,0.2,64.9,210.1,72.0,0.1,1.1,0.2,23522,1
161.5763,17.1,59.2,1.4,0.0,1.6,0.2,64.5,211.8,72.2,0.1,1.1,0.2,23522,1
161.6178,16.4,60.7,1.4,0.0,1.6,0.2,63.9,212.7,71.6,0.1,1.1,0.2,23522,1
161.6611,15.9,61.8,1.7,0.0,1.6,0.2,63.6,212.7,70.5,0.1,1.1,0.2,23522,1
161.7025,15.1,62.7,1.9,0.0,1.6,0.2,63.9,213.7,70.6,0.1,1.1,0.2,23522,1
161.744,14.3,63.5,2.2,0.0,1.6,0.2,63.9,212.8,68.9,0.1,1.1,0.2,23522,1
161.7858,13.6,63.8,2.9,0.0,1.6,0.2,63.9,212.8,68.4,0.1,1.1,0.2,23522,1
161.8278,12.2,63.8,3.1,0.0,1.6,0.1,63.7,213.5,68.1,0.1,1.1,0.2,23522,1
161.8699,11.3,64.6,2.7,0.0,1.6,0.1,64.7,215.8,69.8,0.1,1.1,0.2,23522,1
161.912,10.6,65.2,2.6,0.0,1.6,0.1,64.8,215.6,68.2,0.1,1.1,0.2,23522,1
161.9555,10.0,65.4,2.4,0.0,1.6,0.1,64.8,219.6,71.5,0.1,1.1,0.2,23522,1
161.9978,9.4,66.1,1.9,0.0,1.6,0.1,64.8,218.2,69.8,0.1,1.1,0.1,23522,1
162.0407,9.1,67.1,1.7,0.0,1.6,0.1,64.9,217.6,69.0,0.1,1.1,0.1,23522,1
162.0837,9.1,68.5,2.3,0.0,1.6,0.1,64.6,215.2,66.7,0.1,1.1,0.1,23522,1
162.1261,8.7,70.0,2.4,0.0,1.6,0.1,65.3,213.1,64.5,0.1,1.1,0.1,23522,1
162.1682,9.0,71.4,2.4,0.0,1.6,0.1,67.6,210.2,62.1,0.1,1.1,0.1,23522,1
162.2106,9.7,72.3,2.9,0.0,1.6,0.1,67.8,205.9,56.4,0.2,1.1,0.1,23522,1
162.2531,10.3,73.3,3.2,0.0,1.6,0.1,67.2,210.3,59.3,0.2,1.1,0.1,23522,1
162.295,9.7,74.0,3.3,0.1,1.6,0.1,67.0,213.5,61.2,0.2,1.1,0.1,23522,1
162.337,9.4,74.7,3.2,0.1,1.6,0.1,67.2,213.3,60.1,0.2,1.1,0.1,23522,1
162.3788,9.4,75.4,3.0,0.1,1.6,0.1,66.5,215.5,61.0,0.2,1.1,0.1,23522,1
162.421,8.8,76.0,2.9,0.1,1.6,0.1,65.8,217.4,61.8,0.2,1.1,0.1,23522,1
162.4643,8.6,76.6,2.9,0.1,1.6,0.1,66.0,217.8,61.5,0.2,1.1,0.1,23522,1
162.505,8.4,77.1,3.1,0.1,1.6,0.1,66.0,217.9,61.0,0.2,1.1,0.1,23522,1
162.5497,8.5,77.8,2.9,0.1,1.6,0.1,66.3,218.3,60.9,0.2,1.1,0.1,23522,1
162.5889,8.3,78.3,2.8,0.1,1.6,0.1,66.4,218.3,60.3,0.2,1.1,0.1,23522,1
162.6302,8.6,79.0,2.8,0.1,1.6,0.1,66.5,219.0,60.1,0.2,1.1,0.1,23522,1
162.6724,8.9,80.1,2.8,0.1,1.6,0.1,66.9,219.1,59.5,0.2,1.1,0.1,23522,1
162.714,9.5,81.4,2.6,0.1,1.6,0.1,66.8,218.8,57.7,0.2,1.1,0.1,23522,1
162.7548,10.0,82.8,2.6,0.1,1.6,0.1,66.5,221.9,59.2,0.2,1.1,0.1,23522,1
162.796,10.2,84.1,2.6,0.1,1.6,0.1,66.7,224.4,59.8,0.2,1.1,0.0,23522,1
162.8377,10.4,84.9,2.7,0.1,1.6,0.1,66.9,226.4,60.4,0.2,1.1,0.0,23522,1
162.8793,10.9,85.2,2.8,0.1,1.6,0.1,66.6,228.2,60.8,0.2,1.1,0.0,23522,1
162.9213,11.2,85.5,2.7,0.1,1.6,0.1,66.5,229.6,60.6,0.2,1.1,0.0,23522,1
162.9635,11.9,85.7,2.8,0.1,1.6,0.1,66.3,231.4,60.8,0.2,1.1,0.0,23522,1
163.0052,12.6,86.2,2.8,0.1,1.6,0.1,65.8,233.1,61.1,0.2,1.1,0.0,23522,1
163.0465,12.8,87.7,3.0,0.1,1.6,0.1,65.7,234.4,60.7,0.2,1.1,0.0,23522,1
163.0883,13.4,89.8,3.0,0.1,1.6,0.1,65.5,236.0,60.6,0.2,1.1,0.0,23522,1
163.1305,13.8,92.4,3.0,0.1,1.6,0.1,64.6,238.1,60.9,0.2,1.1,0.0,23522,1
163.1728,13.4,94.9,2.7,0.1,1.6,0.1,63.9,242.4,63.3,0.2,1.1,0.0,23522,1
163.2151,13.6,97.2,2.8,0.1,1.6,0.1,64.5,244.1,64.4,0.2,1.1,0.0,23522,1
163.2568,14.5,99.6,3.2,0.1,1.6,0.1,63.7,241.2,60.7,0.2,1.1,0.0,23522,1
163.2989,15.2,101.9,3.5,0.1,1.6,0.1,64.0,242.0,60.8,0.1,1.1,0.1,23522,1
163.3398,15.3,104.4,3.4,0.1,1.6,0.1,64.2,243.6,61.2,0.1,1.1,0.1,23522,1
163.3807,15.5,106.7,3.6,0.1,1.6,0.1,64.5,245.3,61.8,0.1,1.1,0.1,23522,1
163.4225,15.5,108.6,3.6,0.1,1.6,0.1,64.2,246.7,61.8,0.1,1.1,0.1,23522,1
163.4633,15.6,110.0,3.6,0.1,1.6,0.1,63.8,248.1,61.7,0.1,1.1,0.1,23522,1
163.5052,15.7,111.5,3.6,0.1,1.6,0.1,63.8,249.4,61.4,0.1,1.1,0.1,23522,1
163.5449,15.8,113.7,3.9,0.1,1.6,0.1,63.8,250.4,60.5,0.1,1.1,0.1,23522,1
163.598,16.2,116.3,4.2,0.1,1.6,0.1,63.6,252.7,60.5,0.1,1.1,0.1,23522,1
163.651,16.3,119.4,4.2,0.1,1.6,0.1,63.7,255.2,60.5,0.1,1.1,0.1,23522,1
163.7014,16.6,122.8,4.5,0.0,1.6,0.1,63.5,257.5,60.4,0.1,1.1,0.1,23522,1
163.7569,16.9,126.1,4.5,0.0,1.6,0.1,63.5,259.9,60.4,0.1,1.1,0.1,23522,1
163.8094,17.3,129.5,4.6,0.0,1.6,0.1,63.5,262.4,60.2,0.1,1.1,0.1,23522,1
163.865,17.5,133.2,4.9,0.0,1.6,0.1,63.3,265.1,60.1,0.1,1.1,0.1,23522,1
163.9204,17.8,136.1,5.0,0.0,1.6,0.1,63.0,268.7,60.8,0.1,1.1,0.1,23522,1
163.9744,18.0,138.2,5.1,0.0,1.6,0.1,63.2,270.5,60.1,0.1,1.1,0.1,23522,1
164.0285,18.4,140.5,5.7,0.0,1.6,0.1,63.2,272.0,59.6,0.1,1.1,0.0,23522,1
164.0961,18.0,140.7,5.4,0.0,1.6,0.1,63.3,273.8,59.4,0.0,1.1,0.0,23522,1
164.1618,15.6,139.0,3.9,0.0,1.6,0.1,63.5,276.5,60.3,0.0,1.1,0.0,23522,1
164.229,14.2,135.4,3.7,0.0,1.6,0.1,64.1,277.3,61.3,0.0,1.1,0.0,23522,1
164.3008,13.2,127.6,2.2,0.0,1.6,0.1,65.1,275.2,60.5,0.0,1.1,0.0,23522,1
164.3708,12.4,120.5,2.0,0.0,1.6,0.1,64.5,274.9,60.4,0.0,1.1,0.0,23522,1
164.4405,10.2,117.2,0.8,0.0,1.6,0.1,66.1,273.9,60.7,0.0,1.1,0.0,23522,1
164.5007,10.9,113.8,0.2,0.0,1.6,0.1,65.3,273.3,60.1,0.1,1.1,0.0,23522,1
164.558,10.6,113.9,0.8,0.0,1.6,0.1,65.4,274.7,62.0,0.1,1.1,0.0,23522,1
164.6152,10.6,114.3,0.3,0.0,1.6,0.1,65.7,273.6,62.0,0.1,1.1,0.0,23522,1
164.6746,11.3,116.7,0.4,0.0,1.6,0.1,66.0,271.8,60.8,0.1,1.1,0.0,23522,1
164.7347,12.1,120.7,0.6,0.0,1.6,0.1,66.3,271.2,59.3,0.1,1.1,0.0,23522,1
164.7865,12.5,124.0,0.8,0.0,1.6,0.1,66.8,272.0,59.1,0.1,1.1,0.0,23522,1
164.8423,13.1,127.2,1.2,0.0,1.6,0.1,67.1,274.5,59.7,0.1,1.1,0.0,23522,1
164.896,13.7,129.7,1.7,0.0,1.6,0.1,66.9,275.8,59.2,0.1,1.1,0.0,23522,1
164.9519,14.0,131.7,2.0,0.0,1.6,0.1,66.9,278.3,60.2,0.1,1.1,0.0,23522,1
165.0075,14.7,130.8,2.7,0.0,1.6,0.1,66.4,277.1,58.5,0.0,1.1,0.0,23522,1
165.0611,15.1,125.9,2.7,0.0,1.6,0.1,66.6,279.2,60.1,0.0,1.1,0.0,23522,1
165.1147,15.3,116.0,2.6,0.0,1.6,0.1,65.9,280.0,61.4,0.0,1.1,0.0,23522,1
165.1819,13.6,103.5,0.6,0.0,1.6,0.1,65.7,280.8,63.1,0.0,1.1,0.0,23522,1
165.2472,10.6,93.8,359.1,0.0,1.6,0.1,64.7,278.6,62.6,0.0,1.1,0.0,23522,1
165.3068,9.7,87.9,357.7,0.0,1.6,0.1,64.6,276.5,62.4,0.1,1.1,0.0,23522,1
165.3589,9.3,84.4,357.0,0.0,1.6,0.1,64.6,275.0,62.0,0.1,1.1,0.0,23522,1
165.3954,9.1,81.1,356.9,0.0,1.6,0.1,64.7,273.8,62.1,0.1,1.1,0.0,23522,1
165.4279,8.5,76.3,356.4,0.0,1.6,0.1,64.7,271.9,61.9,0.1,1.1,0.0,23522,1
165.47,8.0,73.8,356.5,0.0,1.6,0.1,64.7,270.8,61.8,0.1,1.1,0.0,23522,1
165.4989,7.5,70.5,356.8,0.0,1.6,0.1,64.8,269.8,61.8,0.1,1.1,0.0,23522,1
165.5282,7.1,67.5,356.6,0.0,1.6,0.1,64.9,269.2,62.3,0.1,1.1,0.0,23522,1
165.5563,6.7,64.9,356.6,0.0,1.6,0.1,64.7,268.3,62.6,0.1,1.1,0.0,23522,1
165.585,6.5,62.3,356.7,0.0,1.6,0.2,64.6,267.0,62.5,0.1,1.1,0.0,23522,1
165.6123,6.5,59.9,356.8,0.0,1.6,0.2,64.7,265.9,62.4,0.1,1.1,0.0,23522,1
165.6394,6.4,58.0,356.5,0.0,1.6,0.2,64.8,264.9,62.4,0.1,1.1,0.0,23522,1
165.6652,6.1,56.5,356.5,0.0,1.6,0.2,64.7,264.2,62.7,0.1,1.1,0.0,23522,1
165.6924,5.8,54.9,356.6,0.0,1.6,0.2,64.9,263.3,62.9,0.1,1.1,0.0,23522,1
165.7203,6.0,53.6,356.5,0.0,1.6,0.2,65.0,262.1,62.4,0.1,1.1,0.0,23522,1
165.748,5.5,52.6,356.2,0.0,1.6,0.2,64.9,261.8,62.8,0.1,1.1,0.0,23522,1
165.7758,4.3,51.6,356.1,0.0,1.6,0.2,64.9,261.4,63.1,0.1,1.1,0.0,23522,1
165.804,3.8,51.2,356.1,0.0,1.6,0.2,65.0,261.0,62.9,0.1,1.1,0.0,23522,1
165.8267,3.1,50.4,355.9,0.0,1.6,0.2,65.0,260.4,63.0,0.1,1.1,0.0,23522,1
165.8503,2.2,49.5,355.5,0.0,1.6,0.2,64.9,260.0,63.1,0.1,1.1,0.0,23522,1
165.8736,1.8,49.3,355.4,0.0,1.6,0.2,64.8,259.7,63.0,0.1,1.1,0.0,23522,1
165.8967,1.3,48.5,355.3,0.0,1.6,0.2,64.8,259.1,62.9,0.1,1.1,0.0,23522,1
165.9197,0.6,47.6,355.1,0.0,1.6,0.2,64.9,258.7,63.1,0.1,1.1,0.0,23522,1
165.9427,0.5,47.2,355.0,0.0,1.6,0.2,64.8,258.5,63.0,0.1,1.1,0.0,23522,1
165.9653,359.8,46.4,354.7,0.0,1.6,0.2,64.7,258.1,63.2,0.1,1.1,0.0,23522,1
165.9875,359.4,45.7,354.7,0.0,1.6,0.2,64.7,257.9,63.3,0.1,1.1,0.0,23522,1
166.0127,359.5,45.4,354.7,0.0,1.6,0.2,64.7,258.0,63.5,0.1,1.1,0.0,23522,1
166.0346,359.4,44.6,354.7,0.0,1.6,0.2,64.7,258.2,64.1,0.1,1.1,0.0,23522,1
166.0575,359.5,44.2,354.7,0.0,1.6,0.2,64.7,258.3,64.4,0.1,1.1,0.0,23522,1
166.0792,359.7,43.3,355.0,0.0,1.6,0.2,64.7,258.1,64.5,0.1,1.1,0.0,23522,1
166.1013,360.0,41.8,355.1,0.0,1.6,0.2,64.7,258.0,64.8,0.1,1.1,0.0,23522,1
166.1242,0.2,40.8,355.1,0.0,1.6,0.2,64.7,258.4,65.3,0.1,1.1,0.0,23522,1
166.1454,0.2,39.0,355.3,0.0,1.6,0.2,64.7,258.8,66.0,0.1,1.1,0.0,23522,1
166.1683,359.9,37.6,355.6,0.0,1.6,0.2,64.7,258.9,66.2,0.1,1.1,0.0,23522,1
166.1896,359.7,35.3,355.6,0.0,1.6,0.2,64.7,259.1,66.8,0.1,1.1,0.0,23522,1
166.2115,359.9,34.3,355.8,0.0,1.6,0.2,64.7,259.2,67.2,0.1,1.1,0.0,23522,1
166.2337,0.2,32.1,355.9,0.0,1.6,0.2,64.5,259.0,67.4,0.1,1.1,0.0,23522,1
166.2542,0.5,30.1,355.9,0.0,1.6,0.2,64.4,258.9,67.6,0.1,1.1,0.0,23522,1
166.2772,0.6,29.2,356.0,0.0,1.6,0.2,64.3,258.7,67.6,0.1,1.1,0.0,23522,1
166.2977,0.6,27.4,356.0,0.0,1.6,0.2,64.3,258.1,67.5,0.1,1.1,0.0,23522,1
166.3196,0.4,26.7,356.3,0.0,1.6,0.2,64.3,257.8,67.5,0.1,1.1,0.0,23522,1
166.3409,0.4,25.1,356.4,0.0,1.6,0.2,64.3,257.6,67.7,0.1,1.1,0.0,23522,1
166.3616,0.7,24.5,356.5,0.0,1.6,0.2,64.3,257.1,67.5,0.1,1.1,0.0,23522,1
166.3821,0.7,23.2,356.4,0.0,1.6,0.2,64.3,256.2,67.2,0.1,1.1,0.0,23522,1
166.4028,0.7,22.7,356.7,0.0,1.6,0.2,64.4,255.8,67.0,0.1,1.1,0.0,23522,1
166.424,1.0,21.6,356.7,0.0,1.6,0.2,64.5,255.2,66.8,0.1,1.1,0.0,23522,1
166.4439,1.1,21.2,356.6,0.0,1.6,0.2,64.5,255.0,66.8,0.1,1.1,0.0,23522,1
166.4642,1.0,20.9,356.7,0.0,1.6,0.2,64.6,254.9,66.9,0.1,1.1,0.0,23522,1
166.4848,1.1,20.3,356.9,0.0,1.6,0.2,64.7,254.5,66.8,0.1,1.1,0.0,23522,1
166.5049,1.2,20.2,356.9,0.0,1.6,0.2,64.7,254.3,66.7,0.1,1.1,0.0,23522,1
166.5251,1.3,19.7,357.0,0.0,1.6,0.2,64.8,253.9,66.6,0.1,1.1,0.0,23522,1
166.545,1.3,19.7,357.1,0.0,1.6,0.2,64.7,253.7,66.4,0.1,1.1,0.0,23522,1
166.5654,1.3,19.6,357.2,0.0,1.6,0.2,64.8,253.3,66.3,0.1,1.1,0.0,23522,1
166.5853,1.3,19.5,357.2,0.0,1.6,0.2,64.7,253.4,66.3,0.1,1.1,0.0,23522,1
166.6051,1.7,19.2,357.3,0.0,1.6,0.2,64.7,253.3,66.3,0.1,1.1,0.0,23522,1
166.6255,1.8,19.0,357.3,0.0,1.6,0.2,64.7,253.3,66.3,0.1,1.1,0.0,23522,1
166.6458,2.1,18.7,357.2,0.0,1.6,0.2,64.8,253.2,66.2,0.1,1.1,0.0,23522,1
166.6672,2.5,18.5,357.3,0.0,1.6,0.2,64.8,253.3,66.3,0.1,1.1,0.0,23522,1
166.6868,3.3,17.9,357.2,0.0,1.6,0.2,64.8,253.2,66.3,0.1,1.1,0.0,23522,1
166.7088,3.7,17.5,357.2,0.0,1.6,0.2,64.8,253.2,66.2,0.1,1.1,0.0,23522,1
166.7293,4.2,16.9,357.0,0.0,1.6,0.2,64.8,253.3,66.4,0.1,1.1,0.0,23522,1
166.7508,4.7,16.7,356.9,0.0,1.6,0.2,64.8,253.6,66.7,0.1,1.1,0.0,23522,1
166.7708,5.6,16.2,356.6,0.0,1.6,0.2,64.8,253.6,66.6,0.1,1.1,0.0,23522,1
166.7923,5.6,16.1,356.6,0.0,1.6,0.2,64.8,253.6,66.6,0.1,1.1,0.0,23522,1
166.8124,5.4,16.1,356.5,0.0,1.6,0.2,64.8,253.7,66.7,0.1,1.1,0.0,23522,1
166.8323,5.5,16.0,356.4,0.0,1.6,0.2,64.7,253.8,66.9,0.1,1.1,0.0,23522,1
166.8522,5.7,16.1,356.2,0.0,1.6,0.2,64.6,253.7,66.7,0.1,1.1,0.0,23522,1
166.8719,5.9,16.3,355.9,0.0,1.6,0.2,64.5,253.5,66.4,0.1,1.1,0.0,23522,1
166.891,5.9,16.5,356.0,0.0,1.6,0.2,64.5,253.5,66.5,0.1,1.1,0.0,23522,1
166.9099,5.7,16.6,355.9,0.0,1.6,0.2,64.5,253.5,66.5,0.1,1.1,0.0,23522,1
166.9294,5.8,16.8,355.9,0.0,1.6,0.2,64.5,253.5,66.4,0.1,1.1,0.0,23522,1
166.9476,6.0,16.7,356.0,0.0,1.6,0.2,64.5,253.5,66.4,0.1,1.1,0.0,23522,1
166.9666,6.3,16.5,355.8,0.0,1.6,0.2,64.4,253.5,66.4,0.1,1.1,0.0,23522,1
166.985,6.7,16.2,355.8,0.0,1.6,0.2,64.4,253.6,66.4,0.1,1.1,0.0,23522,1
167.0037,7.2,16.1,355.9,0.0,1.6,0.2,64.4,253.7,66.4,0.1,1.1,0.0,23522,1
167.022,7.4,15.9,355.8,0.0,1.6,0.2,64.4,253.8,66.5,0.1,1.1,0.0,23522,1
167.0411,8.0,15.7,356.0,0.0,1.6,0.2,64.3,254.1,66.7,0.1,1.1,0.0,23522,1
167.0592,8.1,15.5,355.9,0.0,1.6,0.2,64.2,254.4,66.8,0.1,1.1,0.0,23522,1
167.0771,8.2,15.3,355.9,0.0,1.6,0.2,64.1,254.5,66.8,0.1,1.1,0.0,23522,1
167.096,8.5,14.9,355.8,0.0,1.6,0.2,64.0,254.6,66.8,0.1,1.1,0.0,23522,1
167.115,8.6,14.7,355.8,0.0,1.6,0.2,63.9,254.5,66.8,0.1,1.1,0.0,23522,1
167.1331,8.6,14.5,355.8,0.0,1.6,0.2,63.9,254.4,66.7,0.1,1.1,0.0,23522,1
167.1517,8.6,14.4,355.8,0.0,1.6,0.2,63.7,254.1,66.4,0.1,1.1,0.0,23522,1
167.1701,8.5,14.3,355.8,0.0,1.6,0.2,63.7,253.9,66.2,0.1,1.1,0.0,23522,1
167.1884,8.5,14.2,355.8,0.0,1.6,0.2,63.6,254.0,66.3,0.1,1.1,0.0,23522,1
167.2068,8.8,14.1,355.9,0.0,1.6,0.2,63.5,254.1,66.4,0.1,1.1,0.0,23522,1
167.2254,8.8,14.1,355.8,0.0,1.6,0.2,63.4,253.9,66.2,0.1,1.1,0.0,23522,1
167.2441,8.8,14.1,355.9,0.0,1.6,0.2,63.4,253.7,66.0,0.1,1.1,0.0,23522,1
167.2627,8.9,14.0,356.1,0.0,1.6,0.2,63.4,253.8,66.1,0.1,1.1,0.0,23522,1
167.2812,9.0,13.9,356.0,0.0,1.6,0.2,63.4,253.9,66.1,0.1,1.1,0.0,23522,1
167.2994,9.2,13.9,356.0,0.0,1.6,0.2,63.4,253.9,66.1,0.1,1.1,0.0,23522,1
167.318,9.4,13.9,356.0,0.0,1.6,0.2,63.4,253.9,66.0,0.1,1.1,0.0,23522,1
167.3368,9.6,13.9,356.1,0.0,1.6,0.2,63.4,253.9,66.0,0.1,1.1,0.0,23522,1
167.3554,9.5,14.0,356.1,0.0,1.6,0.2,63.4,253.9,66.0,0.1,1.1,0.0,23522,1
167.3743,9.7,14.1,356.3,0.0,1.6,0.2,63.4,253.9,66.1,0.1,1.1,0.0,23522,1
167.3928,9.7,14.1,356.2,0.0,1.6,0.2,63.4,253.9,66.0,0.1,1.1,0.0,23522,1
167.4116,9.7,14.2,356.3,0.0,1.6,0.2,63.4,253.9,66.0,0.1,1.1,0.0,23522,1
167.43,9.6,14.2,356.3,0.0,1.6,0.2,63.4,253.8,65.9,0.1,1.1,0.0,23522,1
167.4492,9.5,14.4,356.3,0.0,1.6,0.2,63.4,253.8,65.9,0.1,1.1,0.0,23522,1
167.4674,9.3,14.6,356.4,0.0,1.6,0.2,63.4,253.8,65.9,0.1,1.1,0.0,23522,1
167.4868,9.0,15.0,356.5,0.0,1.6,0.2,63.4,253.8,65.8,0.1,1.1,0.0,23522,1
167.5048,8.9,15.2,356.5,0.0,1.6,0.2,63.3,253.8,65.6,0.1,1.1,0.0,23522,1
167.5234,8.9,15.3,356.5,0.0,1.6,0.2,63.4,253.9,65.7,0.1,1.1,0.0,23522,1
167.5421,8.8,15.6,356.3,0.0,1.6,0.2,63.4,254.1,65.8,0.1,1.1,0.0,23522,1
167.5605,8.7,15.7,356.1,0.0,1.6,0.2,63.4,254.2,65.7,0.1,1.1,0.0,23522,1
167.5788,8.5,16.0,355.9,0.0,1.6,0.2,63.3,254.2,65.5,0.1,1.1,0.0,23522,1
167.5977,8.5,16.6,355.9,0.0,1.6,0.2,63.3,254.6,65.6,0.1,1.1,0.0,23522,1
167.616,8.4,17.5,355.8,0.0,1.6,0.2,63.5,255.1,66.0,0.1,1.1,0.0,23522,1
167.6345,8.3,18.4,355.8,0.0,1.6,0.2,63.6,255.3,66.0,0.1,1.1,0.0,23522,1
167.6531,7.9,20.3,355.6,0.0,1.6,0.2,63.6,255.4,65.7,0.1,1.1,0.0,23522,1
167.6722,7.6,21.9,355.7,0.0,1.6,0.2,63.5,255.7,65.6,0.1,1.1,0.0,23522,1
167.6898,7.4,23.8,355.6,0.0,1.6,0.2,63.4,256.2,65.8,0.1,1.1,0.0,23522,1
167.7084,7.2,27.4,355.6,0.0,1.6,0.2,63.5,256.7,65.8,0.1,1.1,0.0,23522,1
167.7277,7.1,29.9,355.8,0.0,1.6,0.2,63.5,256.7,65.5,0.1,1.1,0.0,23522,1
167.7455,7.2,32.1,356.2,0.0,1.6,0.2,63.7,257.0,65.3,0.1,1.1,0.0,23522,1
167.7661,7.4,36.6,356.2,0.1,1.6,0.2,63.9,257.6,65.2,0.1,1.1,0.0,23522,1
167.7855,7.7,39.6,356.4,0.1,1.6,0.2,64.0,258.0,65.1,0.1,1.1,0.0,23522,1
167.8058,8.1,44.9,357.0,0.1,1.6,0.2,64.2,258.4,64.5,0.1,1.1,0.0,23522,1
167.8259,8.8,50.0,357.1,0.1,1.6,0.2,64.1,259.6,64.5,0.1,1.1,0.0,23522,1
167.8521,9.5,55.3,356.7,0.1,1.6,0.2,64.2,261.0,64.6,0.1,1.1,0.0,23522,1
167.8792,10.1,61.7,356.9,0.1,1.6,0.1,64.4,262.0,64.2,0.1,1.1,0.0,23522,1
167.9071,10.9,67.9,357.7,0.1,1.6,0.1,64.4,263.5,64.2,0.1,1.1,0.0,23522,1
167.9346,11.8,74.2,358.5,0.1,1.6,0.1,64.4,264.5,63.6,0.1,1.1,0.0,23522,1
167.9624,12.6,80.8,358.7,0.1,1.6,0.1,64.5,265.4,62.8,0.1,1.1,0.0,23522,1
167.9905,12.7,87.2,359.3,0.1,1.6,0.1,64.7,267.0,62.8,0.1,1.1,0.0,23522,1
168.018,13.2,93.2,359.9,0.1,1.6,0.1,64.8,268.1,62.2,0.1,1.1,0.0,23522,1
168.0453,14.0,99.2,0.3,0.1,1.6,0.1,64.8,269.1,61.3,0.1,1.1,0.0,23522,1
168.0739,14.3,105.3,0.9,0.1,1.6,0.1,65.1,270.8,61.5,0.1,1.1,0.0,23522,1
168.1022,14.8,113.8,1.5,0.1,1.6,0.1,65.4,271.9,60.1,0.1,1.1,-0.1,23522,1
168.1435,15.0,122.1,1.9,0.1,1.6,0.0,65.7,273.8,59.4,0.1,1.1,-0.1,23522,1
168.1838,14.8,128.5,2.3,0.1,1.6,0.0,65.8,276.1,59.1,0.1,1.1,-0.1,23522,1
168.2236,15.0,133.4,2.5,0.0,1.6,0.0,66.0,277.8,58.3,0.1,1.1,-0.1,23522,1
168.2616,15.2,138.4,2.7,0.0,1.6,0.0,66.3,279.3,56.8,0.1,1.1,-0.1,23522,1
168.3101,16.1,143.9,2.4,0.0,1.6,0.0,66.9,281.5,54.6,0.0,1.1,-0.1,23522,1
168.3694,17.3,148.8,2.6,0.0,1.6,0.0,65.8,286.9,54.9,0.0,1.1,-0.1,23522,1
168.4328,16.4,151.2,1.9,0.0,1.6,0.0,66.2,294.9,58.0,0.0,1.1,-0.1,23522,1
168.4994,16.2,153.8,1.1,0.0,1.6,0.0,67.4,295.5,55.5,0.0,1.1,-0.1,23522,1
168.5679,18.6,156.5,1.3,0.0,1.6,0.0,65.8,304.5,60.3,0.0,1.1,-0.1,23522,1
168.6367,17.4,158.4,1.2,0.0,1.6,0.1,66.6,309.7,61.1,0.0,1.1,-0.1,23522,1
168.706,17.0,158.7,0.7,0.0,1.6,0.1,66.7,312.0,60.7,0.0,1.1,-0.1,23522,1
168.7754,17.8,159.5,0.3,0.0,1.6,0.1,66.2,318.4,63.0,0.0,1.1,-0.1,23522,1
168.8582,17.4,161.6,0.3,0.0,1.6,0.1,67.7,319.9,61.6,0.0,1.1,-0.1,23522,1
168.942,17.3,162.4,0.3,0.0,1.6,0.1,66.2,321.7,60.8,0.0,1.2,-0.1,23522,1
169.0246,17.3,162.4,0.7,0.0,1.6,0.1,66.5,320.9,58.6,0.0,1.2,-0.1,23522,1
169.1077,17.6,162.2,0.5,0.0,1.6,0.1,66.5,325.1,62.2,0.0,1.2,-0.1,23522,1
169.1911,17.4,162.5,0.4,0.0,1.6,0.1,65.5,326.3,62.4,0.0,1.2,-0.1,23522,1
169.2599,18.0,163.4,1.1,0.0,1.6,0.1,65.2,322.2,59.0,0.0,1.2,-0.1,23522,1
169.3306,19.0,162.9,1.5,0.0,1.6,0.1,64.5,323.6,60.2,0.0,1.2,-0.1,23522,1
169.3992,19.2,161.6,1.3,0.0,1.6,0.1,66.0,322.4,58.4,0.0,1.2,-0.1,23522,1
169.4848,18.8,161.0,0.9,0.0,1.6,0.1,66.8,323.9,60.3,0.0,1.2,-0.1,23522,1
169.5672,18.3,160.9,0.6,0.0,1.6,0.1,69.7,327.0,63.8,0.0,1.2,-0.1,23522,1
169.6508,18.2,160.6,0.6,0.0,1.6,0.1,69.3,325.3,61.8,0.0,1.2,-0.1,23522,1
169.7344,17.9,160.3,0.7,0.0,1.6,0.1,69.7,324.3,60.8,0.0,1.2,-0.1,23522,1
