log_id,mse,activity
M2nPhpYXZh8iqitLmRbzMgsTNgPiG5FXkq5x8LdIqDH6sj1IiWLrontIyZ3f4pKJDqd0egFIHdjpX5tkKDew,1.258127723187644e-08,wrong
M2qPhZ449A2b5RJWxtqWSuEKJvpopvllHxSgV0FFtQYjlebj9fJptbMkdBXe70UwxumfJdmTndbK4oYw,5.784842709159901e-07,wrong
McbgjWOOc9OezhQGzNtDpJu2F0eHvrvjHHs0SYuOmGtY6SBQpq5dLnrKDGoaG8qvo2b0eq24XVUv1QSrQ,2.5623297591113606e-09,wrong
MGvc5N6cJbFHr9CldgGHbTmRoRhEryHeuGCRWVWheTYj4VRdoIP4udeNpQyerIR3oXpePJXowUYlCBn4og,2.7985850033629963e-09,wrong
MMcm6E9RPzttO55tkZmWEyiGPlFpBukXcOhTjMgnf2lymZV1NRobPRgd6QPWzKwp1MSRan3pvDfKqYuP7UQ,2.77614980932915e-09,wrong
mNpuNPhn9wPfLyDd7YA9CfFZQdf1tfoiPbztAl9d19GLDe0bRPp7aITtYDvE5FW8ZdevEYIxzEWZhkBw,2.5781406234633682e-09,wrong
mQgbWpikb0BnrEz6wCmmochWRZLhqOOfQCmkHaQKnNusvrGThCsUB97i0L5sFewS67dZkXlAXoMBxntQirg,3.0196485366449824e-09,wrong
mrpjQ7Y7jOdRlLpEgvuYjYYm3BpY9V12DRS9enuVqoggm8DomFQQJ0kO54fqhosEGq08TzVdXFoHJxPkiHw,2.8581028395473437e-09,wrong
mRQlF8BsyI66mQnmNmO6qMl9YdXT4Xg9T8nuyQEqu2KyEh1OHezCrn7XKAlDWOhN0dLCMQTIMj1YR9tBXbV6g,1.1240174320182877e-06,wrong
mt8MmmDwBUhGFi4o8vdsXSe6CoGurWnVHkergs1qgGsFrazLkVUVjuXEJt7tNCvhrK6xjVN8iEfX7sXmtlcsA,2.447253722038515e-09,wrong
mvsMvR5uB1PMxMYSeFHTx3BukOfUr1h58Z30dDXXAL2ARdyxN3wWjm9HuliH2iTZHtBGAb9p6s4KwvCFT1nxw,2.5251349776641513e-09,wrong
MZDqPws2NTcmc33pdm8zBFBOVEAHBDzZfHjq69aLUHd2FycXqHiBTGGfpMsma4YYZRk65m9Bin3WMzUK1A,4.886935431477097e-07,wrong
N3KcvG9asXarhqINdcnP1rYOwFqi24HEdFrsDtINt16eKvwREZzloC3WtvDGaSU3t2u7BCq03mB68HKgAsA,3.6460684825540693e-09,wrong
n961Th1jsxxFLq6DQOw88qOHyxStsVJ5IUhNXM2kgpOiAVrEYORjRjBCDbHo59tK2EEDccYYpXBObi6rJP4w,2.8941450957858515e-09,wrong
nbcCmxvwrbsSc7kd5TfJaATdgJ8lsFXUqMM1IuCRhdT1LHUq193EeRX4ow8vkr2WRtCSwDHwltji3Qw,2.4423072055858017e-09,wrong
NbrkOEdK612araY3IsValB45dhXBv1KetH3zkUzcayXMI3QDbVFKCY0IU5A3fF25fX7DmEWxGsEXyP0cQ,2.7516289059606916e-09,wrong
nGM2X56Ui4eC87zfpiTOeaVyoQUz8KlpDQBPQI0bt7ag9eWDW8XObvfXZhgk9w9EZK7q6M8PGG7eDwHC07mbA,7.686819755015273e-09,wrong
NivpSRM0siex1PT3zulh39IzqhGbbQpCyGxS1qiFkPbtE4TuSM9vgyH20wuYR5yvUgtTB7TF5Z4ofVBMdNA,3.900470865958911e-09,wrong
NjQPUlHo9BPvjAs6Bnd93gavBYZuhxhSQibUMoFqJ5P6c50lPCfayOdA2ifjwhMxQgOFigXOmwETufOeDag,2.9784672842183654e-09,wrong
NoMgi2iZ3UJi7XKKZGZ9lkRyFkMazrLZqXrcUDYyWcEtbNH79roN1DKcrIwehKpqgtsBWW4OSpO0uvhMJj1kw,2.4579286300891174e-09,wrong
nP9EabNAI3uepQ7JrfNdyTnqIjdEgxh3QjFDRjQ5CSZ6etBv1onL3JBpwwDhjUBGRxtfpbHHf9QtRHZPybA,2.5086851913139498e-09,wrong
nPADfSyqik5zAvzVraF3yLoqhNKlrpKMeyY9lxKFWQs6hqEZbqKph5e7YdXRGyz2h4WvbleJaAXruf93ybA,2.445984650764329e-09,wrong
NpldFS9n53GevivPDq4RGGzeymFCWDttXEUHXHDrysxhyWWziINe7D6mWqQ1CZ2BeKuZcK0SKZLIDkAPxGJg,2.4677060346232394e-06,wrong
nPUJ2wBPKKBsKXi2Z1otCvS2NyJ7g8kv3h0arHitasqHn5013Qv5k5DWxgwNwGG2M4Ad5Xc7lPS1jDJtJvdw,2.9127070868705036e-09,wrong
nrqbu2fpYzn9RcEdWw6dSTsgTyjMH6RaLL0K0DUDLyi9xFRary6aI023jA4SpwbwlNLewjROBnmnuvIU6EQ,2.4499589200951467e-09,wrong
nSzhX0eF6B3DTvM37bI64Y24vpTVlpdlPSYE4aNy8wpscd36XK5XpJVnqLIN7vMWWAro3W7Bpn8GFhEFECwQ,2.5673304462460213e-09,wrong
NtjVVeM3wUPwwVwOGRoESJGXShOXE3uVo41Z9zeKMIbIp9UpxKJYD89a7EijYhbArwmAt9tD2khq2w9DrzA,3.319703317359131e-09,wrong
Nv59c1eoMZjS8lS1nYlf2XI0g461e44oCnUxeuYvHm0WJYh0fpxdWQ5zxdHSkJA9fiKotyrTquSBzjSgdg,4.434280597454113e-06,wrong
O1GytiGVmtbpCnrAXCIgDRXcoIirTP5qQP36lLEgwl9aPXnoAdLlwJBwLhseWzKJRa2wgxSx8EruY3g,2.5366262326385756e-09,wrong
O9jBAOYOxYgn58TkMQ58Jx8F3DamLsD7nPdopZyZCayPaeB4jfV21EksLjxoSnjmJizWM2KXLyx8i0BRYpQ,1.1753842120103435e-06,wrong
oaWb2livM8xoBOQUcl7pkLfsG0FTow1Q9GdXm3XEeHTgEe7ABvHqfM4Ro9IRKLhmxKUBIxuGJQ3r1Q7NVA,2.4526215659899553e-09,wrong
oC7YP3chEQwwIXsOigBiNk8xhauIrU1oyCDT8tciOtKJj4KYF8zsaJ7Gg5brEzHszuV9F5RBvKqCGD63g,1.2066630901087982e-08,wrong
OcpNwUwF3l9Sr2xR2qJKjTwXHFCstaZFcxvdLbMuv2znX5RBNYcTlxmQJH3cGTqhCyRl931KOSA2GRxBES4A,3.2992873908291103e-09,wrong
OdJ0Ws65vx17DPS7mSBl1UHppgGRnl0GAM8KxPdYBhP6oIwTkrKHU6QZ2yowp6SYyvGhKHAy8WZuUIfEeDA,3.3108135778483315e-09,wrong
oEWSYMnGRdzDYXcSWIsFaJciZHMjtV8s5SsxFMFePck52ENY1wxrCWaUggiwhRVPMIBYTwGFLX8irptgNUg,2.5072994782213454e-09,wrong
of0Ym2vyv9ea6jaMOeqxwawY4RUk2bm1HgMRxRNvKNQaRgQhIbcLwPRPEyaICbQ2S1RGjQx0ZpLYPgq2clpg,5.853776427237468e-06,wrong
ofpoGaKWqUxKEZMdE9qxDnuUZgeUFy3kqU6TZo3ImQJw73wsqik88ZbBN07KUuWu8xZnPC9hsF5eJQhCmYhgg,2.849482020303843e-07,wrong
OHvMgllp4ss1vWQaJxMIHjc4VSihbh0u0RKFP9SFgWSmMRLVggKuzy5fG3kDDqJJm9fwtByEZU3DXzUB0T3kw,4.9403591622137744e-09,wrong
OjecM6uOhmUuCzKgzUYvNM6NHnWVdPj9gg3LkTMvBfZkzieGKogYjQnbb9ptjRvtQXhxe749yO5IuBffvQ,2.364568491354228e-09,wrong
ojPVrDKhPbD1kqqcWER6XYWyAwVeWPJFDUpoaRRbXpcQ02i9XPXBygqHJQa5s8vYdSAL2APeyz5eEwL1I7oA,2.9208600038922642e-09,wrong
omaGjztrRAqaWsIIT0jmSzN8k30XZ33SAvuLNCrdG6XVxj9mMzINHv7guyc29ar3t9ZfGwZlPXc9uQOjfHGlg,2.354623851506012e-09,wrong
OoJOZb7QeIn3BzP2RsblMZN1FFxBSjTGZrneY96nbFOrQfFTXTRuQAB6PK40eQ3G8iOYoUgLMTHUXX46j3VA,2.9013971019059017e-09,wrong
opyDJtaWRuZ3dOm9Jyu5xmb3Tt3lhG61AOuCdM3pnb7idql8Kbrt0GXqYKwto7iJ85CKuvVX1zhD0ifELGpGg,2.889972990600046e-09,wrong
oWCX8hd9WgpQ9NBt7o7RI6DYcltjsp86xXdQzx412KjUY01kmDTUkwdQQWkcfbopLswY6Y2iz7UUqhVUBmVw,2.4364423451671462e-09,wrong
OXxcAPhwYKI2Pmg1Lf8Vsmjmdpcboq6Rsp9o1II5ajhDu4211S7Lfj64zhq0EYe6f1lJaCb51NcIooq2g,4.17664630891789e-09,wrong
oYF4swrrnrE1ZmmdppM2FxeSBbES03crS8eGzu2IgsE7Aj2nM64grUxpfLVkalwgxyeu2bVFCvO78uQTFk1axA,5.818644353981236e-09,wrong
OzDmtyWENaAr53t766LHPt0x2cUtQu4GnCOjkqIokc4BMTkA519dyOt2t3KZFLiFKkbod7Ht4rNX014Bs8g,3.3873384309918084e-09,wrong
PBandxHsSffaqdDVUAFUd3xfDTaSGRCPORXI7aKDPueN4LurkYxgDRpENF8v6mXRHyM2rzlZC22kw6AFA,2.7569958302416374e-09,wrong
PdMMc6lWA6wWi27cszIPDdqUX7ejbbKFsHc27csqxHbBEzuolxULtXFPFUPQzJuNxzU0doYahzjbmUzS8mQ,2.716674003613084e-09,wrong
pFSudHxHQPM7KLgdM6RsbdhxAyKd51qIvToGnuuzlKazApOwgQ2gzkDUHgAwWdS4qpCM4E1ycRlLbdaciZg,2.2859305825429673e-09,wrong
PhneKXVsDZGtrjp2kIQ4XhLZAOK331R3PHHChvDwFoEPtMzYgYdw7spPBdtO4gnX8UL0ai5c4bWwb0K7rrQ2Iw,1.0631893647013701e-05,wrong
pJ8LwrcgeWPRWfz2PjPcc8Ax0ARPIx7bKKUF1ZrQCy0xFVj6prVqvWbbE29cV5Ima4ADjtzBh7Wgo2h5uTg,2.655763601562021e-09,wrong
pk9ZVQRaqDvaN6PrLsTzZ0guMhWeIjpJ3kJiiEOA1TMJwmIfSXAFY4wa0dXswYoMuZQaCSVoHdk9RRVvYUiw,2.346876947378842e-09,wrong
pKPdhU2XTpBZrDjQAMFRonLIVSGfuJVbnnWgmQ6aP2AMKs6m4U38n0Y4J3UO9KYYcSV8eFTerwWHdDLBxBQ,2.3552823404783133e-09,wrong
pLS4WsH2Vm0YI9obh3L41V7XrescHx6rvtAMGnDo1Wz1qwvhKlmpGdLkycIfSMwLWK14PyVTEbMT7AJIA4w,2.6939373343470494e-09,wrong
PRJNOyaxUyOeyyqoebZ7X7zvZsdDX8SiFEoc8fFAYM2mPhFwWEAMl7ahexy8zh0zy0LP3nxTLT5mACVbdw,2.742911798304207e-09,wrong
PsjlatxVMBIO3gjgMBFcfdkkNLYiWgwQjG9GrQFK7KheOs3CZHiBue6djwXlzhoYLMjSmSqWfLXTp6RRQg,3.139863896844059e-06,wrong
Pwik6CrHrzlBg9U6fTDkPrks5i2NwOQfcdG1zgvbdfWk5mcrxtZMqd77BOplgpb8cRxK3JTyHRh6XH8Hhg,2.5578103446580523e-09,wrong
q1pR0qOJPrZFN7yzZigJiIoVEWWQShYt1xPjtjPDP1gCN1wxSHQN1m5TBAyznwNpFV9DCXOwo13dcmZybgw,2.168456853850338e-05,wrong
q3jmVDqbgihOGUjnaBofrQvr7LIZcSTjxytcPs8RijWJ1u0RyJGrpASmH5XMaoUnFN21yBgfBzpubaff9Wog,2.3868896733867022e-09,wrong
q4Lstg4SUECkKLYMJmU5BE9Vc1MHIJMqOzr2mfkRTpjLz4zO7Yf0RwmXyTOgiR6w7yElL2XCfNi9FylJoiFQ,2.7897508266668e-09,wrong
Q5PzzgPmfEapj00Rs0zOVVt8OW1ZhDbqEg4tWC58ZvTXBbSwJhMi953oKzLrEA5volW0fxojqoEon6iNpaw,3.135644518587865e-09,wrong
Q65gKuwDVvcFGGcaBoZuFCWwOxrlzEoaeX49dIv0nj9vTagCv9VmIO07k7ZTi5yqry0x6aVzpnhSoL0wBw,2.4664961126823887e-09,wrong
Q6tdT3RANnJ4aBplmrVkTw6UGjpzkZvBYtQLOScvO3q4t5qsb2wUFFTkrsCvclwLWPdmrIgUhHTlgrPv4ruQ,5.730224298428633e-07,wrong
q8o0wwYUGpKbO9sPRIxvDlyguSYipBCzzVDsyN1soB7STMZj3Q7jYQ2WxmfOKTFnahVJyxOfHX1EpFWidYt0Q,2.4838825100716977e-09,wrong
Q92yWpfanBOHyO9yok7kBnaUew7G3Dav9vYAQEcVhSPczqOzPGQdEkzVQdYBeFROyq0Y0AX4sL8TraD8zvKvQ,2.5817049148955796e-09,wrong
q95xoNSQ1LNZrVs3EbtrMN90Rfz27i3zttbUi0rQinpi0NAOI6DGrldgg1yhkKP7tvZGkG45KCIB1yUFlKcUg,2.4827802488501e-09,wrong
qBTMmmvwnsGDXzB2UU44VOBipWRXJBo4tFeB7YrK615hxxm4Wdsv2XPwEI9BACEa29y4dBL6rpRYDAJ1P7fg,4.836800142526293e-07,wrong
qGCU4KgGbjZsR8dtiLHN5ynsA15QeectKlyKO55dXXolo1rvZy4kvuBgF48DmZyNwprRtj2cX7n04g3o2Q,5.179462353078764e-09,wrong
qHgt03qA7mIiZ8sMKLprEfcSK4rNlZToCJmgTO81Woo2btMrbrXYqaT59TNYbvEMcIZVJCWzokkSVZiDKww,2.4472280848002583e-09,wrong
qHT2p0TZMRTTW9S2t5H83SSqDrBxgQ4MeOS4fqemhXaBKxbeA01cPhgCe1SxJiEHpOT7sKNLA8FhUVM2PrvNQ,2.9867106162796354e-09,wrong
QRFt8tOxS4RjnQWZE6OF2aDnexsZRgE0MIzCc1Cc7sIvZezJfPqh6siEvXJOYmmEoanLuu4YazpIj9xDA,3.502214409878941e-06,wrong
QSBuRucWCRSn644lfUZDhNLI9rlH0VWoJEgb7tTOLQ5DTMpC0DlOwVw0CySGIq3mgMvwFFlv4ZUvs8Ep8YOQ,2.484295155229661e-09,wrong
qtq9yD7DL54IKjpqakk6nZE36OJgswSutz6jMS8HPFk0Nob6hm9HCgRtOHsYIaHrAsosFRf2xuxdwFNlh5v5cA,1.3821885617426251e-06,wrong
QVC9JOp3X2Z8EKmt75ObF9lVOIwiyfzl6nkbfdcpQPlONGxcsr3zsYiA7JHtQNeAhcS543XZEEOXli2vmcVow,2.6477772820591867e-09,wrong
QvH96fhOcVTGJYFrMG7dJqHBLr3bbUoteU20Y8b7b47tjW41evuv3DKjF0azKt4cgAmqKs8CVhM4M5g,2.6264929175657012e-09,wrong
QxNTxgDUNCJ2HfnXyaKJETbtBP2U72OEeqk9UagXpNEGgXD91q943p6tu5lMb9wqZ8Fav4F8XmmWLx5XbQ,3.0882093758992986e-09,wrong
qztokf5VDjudEgCaa32t9u6a6BVa6joOEQTcllYpMPVWAMlD8Fzn4QBrBqvtdi8dqV1IQSCM1BRjAMHZwDRg,3.0275932610724036e-09,wrong
R4gQKBMs8Mf25AFcfzojapBEHRdn25GOZQTzcPtbwsr8aYWOy40msUdHxmuTSfzP4uNdIemUhKONN8KHNQcQ,2.531934190574246e-09,wrong
r6dayT91z7FhkmIf0R6CbwJefCsXNnregeZNcee4ZU6YUBtG7CDhe4P3d2feA7PfJXliDZDN0s1jeg,2.5054395990281565e-09,wrong
R8hFHEAXEgI2roFpAaAniFaHQdPYwddkgdSLWTQ9LXKqgAyco3gqSepnu3Y2dFMoxo44B2uzFPchYwG2dZATw,7.679287380084687e-09,wrong
r9sG5NLW5ADtebKuDyxqRbvmziDV3egHjjBMH1zRg9jZ9ARM3EuTy7GsGr270DWDPDjM9pcaEdFZTDfIyHA,2.3007083632100387e-09,wrong
ranhMPWVDp8dEPqQ83IJgnzC6zI1cYTaTZX1zdPV0X6OfZgs2gXU39tBr855F3HGEu54WQpVbIjckR9jd3vA,3.797954198241524e-07,wrong
rbXqNu1XjVMwwIlaCUeNXZxel562isjv3Y1KPKvN8vsUyZPPOpddm5NxY8p657od91KdIEbEasraAY2vm74uA,3.4412955218586144e-09,wrong
RcbzBdG1wuaKc9QVmTRDvSJ0XaY7GgNG1MHMuQuarOwpM0E0W0VpvmDCzVYaA5LqvjJ2pY2bDzhw1fRNdA,8.346342191601951e-06,wrong
rDktdBp3LSCHpbvUmfCzTcEqD3BXuLsZ5vquwG6UmfdJmXpQ2qrd2WAlEYy1laUqYixBgqUjbbvoC4WTqtXuWA,2.0076536162583506e-07,wrong
RflrbBmWcxBZpRzpk1F4TNYE4ZEandZgkuDaNlcx2okBOgBt5eiG6exEIFtKvAOodhBTOyWzxCoHYYTTQ,2.393015526636369e-09,wrong
Rh7it7ZY7xyFqqN5xskTpySBpqPhs1AbjuxwCnrcdFuBe1PuE8PXSx33hnIXI4V7u9ZLN6LsfjIt3P0bcg,2.559951575442698e-09,wrong
ri39C9H0uB89P98t1NvCRgw1GPvAqGPQkNsRmObmm0M1Edm6skMJxkWZrH2P3s4ypEMAtcZEa172hsXXlCjDuQ,2.508721831076649e-09,wrong
rj9oicXZtj2J1zNcdSckbWN7RzE4aIH4eDyFGdiIVR8MsTFUjWoGTaA5nSYby1pc6ydVaiBt3vmQdpMpmZGg,3.289579568937668e-09,wrong
RJPhxxDTAICz0NkXvKxVKGqzcHDGkmciF6dQ5pK1FizZASI0YOuv9Qp3lgDlYXso40IFx3k12LQjUbXOZ0Q,2.6126117557421946e-09,wrong
RnFIgtMYb482Mc5EfWV2sv8nK76FzS7FhOxxF4AEymy7sKgbYnfRYWiDbabtepsFJdOScZhWtw9fxRbPcQ,3.352883657452587e-09,wrong
rYBL4UjeASJuCGPZKwEcJNnzE9n62fFi7hxjTKjw20df656ULWJvQUYMQDXIipPo8Fedb6hTZtnQjHhIQ,2.581235001459882e-09,wrong
rYWIdQjdpOMllDgA6cecSKI1pyh4Hi1ekI7KeH5yirRmDc2HxiBd9QmpzoM16Lpr0U2ujamagHJL5NHfQBA,2.430977291539361e-09,wrong
s2DoW4YoUSG9B7jYbgIALMupAUlaobYvzIVCjBUivm5ZYvzyMocBYQ6VhbslXrlywOTb75sFJsJU1LIzeQ,1.9617200714513602e-07,wrong
SaTRh8ipNr2B7zUlITK8CR0pHBpqAEzpCJTDD5eAC7LRr1du9Fy6NqYeko5ODNddr81OmyQRWrBWsxxf5xng,4.565852541828468e-09,wrong
seENh22jl5s4zccQlOPB9I2ZWQJR6U21P2IzIuP9zRSumTFvBbpSKONKyCk8md2Gz4V2DpLmqCHQFxNvAOwzA,3.4431500180674154e-06,wrong
Sf1Ql50vkVRFpD104sVWZf6mZ7jmFLXvAaIo7e3xGCFLGFkLdsKGp89uvc1fWSjJYVWOuRYf1ev2YOfuyQ,2.7732450424483015e-09,wrong
SFWpIRO3dIwk3nDYPHJUNERBfM14njSz7fUrUMLki3nITFsHb3FsLRdR5akBSxsFXzCtYHRLgKNP8Ozv7U60A,2.093008113081452e-09,wrong
sGHfEHsLP1Z82cNSefRdgAk6ZlK3bqMbQcTHC4uNdAVXewjQmAlUtWooyQz15Ovcs1TV6nXNdobh4ynUfjUA,3.203452772977986e-09,wrong
Sguwi7CQhZ7lN8JeCiq1LnCpDHxF8uci5xFt9h0SpbMmQ8fA2WfZ7AQpKP38uDWPuegoKtNMALxL6F1vqO7oQ,2.450694406794272e-09,wrong
sHQLKg1FoVcspqiFoLKY5sk98JEjxtT6B7zfVqPks0IfrxO9pa9P6LvAKm1wOadxXo6tVU6HBOi70CKuizw,5.8791410509572445e-08,wrong
SLb5V3AN75WxGDdbY8gM1HVeqZXTO0k51tMY51HdiQdCpmWkx9jacbfY9CQcBmprqE3r9kw33IgrOQPKRI1Q,1.8367987307586942e-05,wrong
Slf8y6pqp48ferqpekptVdlSF4xlmhG5tEqMyZ2m1QdM4QeEUD6vuj1SGMssDdmHjZAN0GIY7TT6dKlUpg,2.5198929071440514e-09,wrong
sMyEymNp5X9aZziFsN78B3AVPpG2RlAHscVE24reETzK5CKrPZeVElHs6DtG61GvUKaLAzT1fTJKZ5Z23Q,2.516446524701211e-09,wrong
sNxBbpMAvCKalACdlNlWe7WpgJS9BxlXCFR32CcIohmneH8tYMB0WFfD3aNZFkMwmYNCjGZJisu4kw6A,1.549145557582161e-08,wrong
Sqq0ERd8oHe8o59z7UJ4uKW7SBd2EU3OIuLVsCCIqazTZB8xVbApkrSnmMf0sQDD2F3EAl1NatC7b1t0FxwuQ,9.174416472592406e-09,wrong
sR3k59TIeKlArGUGYxG8OfBOcRQPULPBhGZVIe1nphRzNIOicMqkxdKtCFP3yeFWnd9U8aKI1U3jOVrUzw,2.64505176588482e-09,wrong
SVljN26gTdWooCkUKLz6Wyqrx8THtQ48pIWPVw9wHCNgLde6ZykWnpKHRk14N3G0k5m1dBIpr7Q3mGIvYsw,3.871563034067877e-09,wrong
t5IWEUITUoXMGmdKcO12eLBeWsaWaTWuZ5fSvBu4B6VeIBDAvNfMhmfoGN1syyJIxABOQwtoc4ZlDxn4iq1nw,1.500106839092292e-07,wrong
tAMGRbGBRHQxeJt83NZx5RkTvyVRQ7ZVXTGye4JGReCQ3BHLOH528KgdbytjXeMAzZwxpmfVaKQJlQL1nKweg,2.4920574605279005e-09,wrong
Tdgre755LuTYJntykFv9HabweXUXv9Ct72FBvkdDkguaevcrlgE51hfPWMjOR59ifoUFRcha9ZUUmh0RLA,7.259375735600562e-06,wrong
tdho41X2OaWD3KTteqJsgTM1N3CFCV2RWd95r8cKq6zXBqFvSm04wuKt354VLKnm2uNtMxpDGWu55KR38YIHg,2.3724519634700236e-09,wrong
TDLoa26e0zPaU1IO6YYW2Nn7fTxxn4Yqb8qQM7KztDlizT3Y6DX1IcrWzqdHihcZYZlhn0VRxiRHx3TSew,2.493364198667044e-09,wrong
tktqTTmrHVLZnHGhxQU9pj6fw7olwTcytWOZNBly0rjoNtWcTzyN4aNbOIe3OjzkTFIiOunJKCm4wnNsfrgw,1.6898163863334592e-07,wrong
TlS6gGhLfu1vfKeyfwIjX57mEkUlhUav1y8tPA1iAToLFl2i16ccYm97X521OPUZejYcegfynwGI1yKLLUiw,4.053300678426427e-09,wrong
TNEHXId55fL2MTHAyyAfnqCEGfoWJs0dBIcs4BSBMDzmDDTVfNeyHfqk6I3z89RUzjSoHzV1Xu05Agu7dfkA,6.153342629671691e-09,wrong
tPk5cQvgOaBpYlIp9rczFA6lzIcTztdDDJmMOtui5HfCNzR9MVgELFD4mUG8nq4pbv4QLFbG1M0cXbG6Ci8Q,2.597048395316137e-09,wrong
Ts2d5YJQrRsn22x0IPwWZhMuYO4Ta4WexDvydGcSNJ6FHsPUScowj6ypIsPvdbk7cHkftnrfoaRc3NtQpc6HkA,7.3889392530026115e-09,wrong
TScNuQgM9mdkSL0prDi2glaojyuHjoDPZO1NexVtVtEkVNFJ61x5Blk9yhyKiIpqDW6ySHthR02YLhM8Megiw,2.3587842092088108e-09,wrong
tSJZsS3sioHImWBZ0rNEaDpk7gdEo1s9SkkXooX4twiuNLKXqpcNQrTYuzUoYEfswbPc2UFdJM3GTKclENQw,2.5271884725037047e-09,wrong
Tt1GCMbA3HjnGtWZLrA45GkZrReey7vy95brE4yVnfbZSlLiSRue8U4UNqgsVrTxxBzGRLt5gMKZjacJKg,2.4723332519905432e-09,wrong
U0gotOLsHkvm6oYKKC5ae0Sq9HFkCkH6hpsBA4Mj7CmQywCSJ92iOaCpWzogHBuqtEE8dqhy5C6PDVm2Q,2.6160129598421945e-09,wrong
u7vB63Kd2672L5CtgRbhrl9pZyDO7n0XnXZ15oOKIlr4NVekDKRANCeVgBiusZQ1qtlTAfQFBo6LLSyBbQ,2.4304220984200154e-09,wrong
uC2aMwWT9L1F0nD2nYUiDe0iUT0QgWe7pWvIMFXdiJNAHb3aNL7ze7ApRFhdClfVvDjNYtRpwmhyqxYUdp5Pw,2.7059376643825846e-09,wrong
UdXCIociIoqBhBZwxEviBXOKhU6RDXrRd97d36sDhFUaJs463SfOK4RoN02i68QfoUS3x2oTK7b6z9AZ7cjg,2.762395736668997e-09,wrong
UjAr9oJc172wmemCSDKD4BSj9U72lIZVXFOdnOtxvmOOVd8TAOz9wA8o52fFZCjbdMUgr1FSAIyYolxxdozqA,2.400653394165105e-09,wrong
uL1hsjuivgxESRTAhV0F1e7liyn5WSuCBq4EyvzZVu0vdPu5S7w171bX7ijTkaQ0wSgHzVr2zhKxe60bxCDSA,3.456441047001332e-09,wrong
UmZRfq1herbNMhBZR6SP2bSU1bpfw1R5D6dfxnPJCM525NT8KWqheFeoiaXMVDlDETTC8dxmN3eDEyeBD2sw,3.5055214671133004e-08,wrong
upSvOQ2zhn4RKIvfoKCV3XGFI0VsrjSU1zvFZwhoLFUYBuiJvlpMFc50ji8OdJxHOw7JjtoaZ6KeuUg,2.5256672874635505e-09,wrong
UPYiWp0LYRMcRguwJlSe9dk2qGnjDr6RjPJDuUD7JCdSl29Ytdc11tCG4e4fFLu2ZdxRVSyygTScL3jj3Q,8.301409372125019e-06,wrong
utH0QpUMNO4qycKkzTWnFy5tzCLwT2y1GlSgLQJZ1WFuIFfEx8mBhQ6pTzSdVgmUN6f7JpffC4CHduL3wAIg,2.7910566016658514e-09,wrong
uVEXXU8OWz3iCi5K2QBohUuiAORNuxQiTPcBT1R4Vq26kNDLTu90s4wKDDDdDQS1Qql66BO1DHBg5gmhcg,2.3636711660404274e-09,wrong
UW9eCr0kT2LqEDDnLcqeKXqNpeEXjjmE8zOO9mtF29nn86oMsoDYUnmsoDjnkaPum65ErxsCUQErZqT3r92w,2.4664610819759658e-09,wrong
UZwuwA5DgTHBzPl7rTlOFO2n9kzVEJArBN5dAemJl7Q96Mjs4yMXgdupT3UEPxmwveZGEZtffd7Ee1m6HDQ,3.4804765081266484e-09,wrong
v43pzmWsHCxRwK7KGSeaQz3sO9eUWl5m078fAJfaH6DbOymusMHWSrSbDBV1yNvTyU4mQ5hG9ENPpgJMsHJQ,3.1188549858895947e-09,wrong
V4ld08oau5HsLj0bix7YpYSxoUqxPi12VHwTpozpQhNjTkgdErjnTGimWOql8r4CBVcJpwqmQeWEOyIDdQ,2.419649301735578e-09,wrong
v6QM1qAbFsWkOOHLQs8T9DGpNl9afKakB71HxITOltie3jlFw6youKpIyeziiuTD83GCP1BIs6UMuDCp2eAZg,4.399236229720021e-07,wrong
Vb8w1kz2W2WrOplHjpiOJRgAnvpOsC8RHIWkhGhuBAJYBkcnm0PjGqlHwU22LgGSTkB7xHN8vVomdut0CJHGA,2.470321179225243e-06,wrong
VcNz8kPcu79Gx84p8LA02UBuNNjZtTkwUfWLRhAe3h7VK0RW1UShvs4KOsisUsef160STR1VimUIlROtShgQ,1.4886042210908039e-05,wrong
VEGadOTDEjnLPXSdLjuLPLbEjulVzvpYscaV6FBXEbai89wTQyta3n48Jaclnx4gTvQjcpUJhQaXehbrQ,2.5777031814087275e-09,wrong
viq3JdmDRqGkywQ4sZguBRoABDorqOvgqjXxi8Rdt69QJpla0vGEjFOcYxzAO0rTE1IZTk365OqJnCTogxzg,4.673560484561468e-09,wrong
VLVmmTEg1lOpeGzS5Qnrj1eNNxFCQ9FDaAnWzR8KastyFJQet7eOMrPV4jTCnayPHqj8Kp9g2zdjd5Ye1g,2.425644678867513e-06,wrong
VM75qdv7MwH1p81RMQ8dlsBpbhjDMsdMnOfhChTk9dPwd2j7nB7QpMXEyZGwB1wq2W0U9hMd7nAQ0NxhY3w,2.38640387334569e-09,wrong
vMpesY54F2U7u3bkoA03uasgtU99wWL2EUFvj67EbWFGZVL5uV3QlsbUZIjC655guzDqS67tVCyMPYVQ,3.124176973886032e-09,wrong
vnM8zOu0tEwDrj6DcPXuSDLb4IsQe3deGhqmx9HXrHM0IGOqvEmtZrya0qlB5aeYsXYJz63VeqlwHKRZPA,2.4692657138197635e-09,wrong
